district,Price,size, sold,target
福田,60936.41,209.69,2,90~144平方米
宝安,51149.18,151.57,1,144平方米以上
光明,19890,1259.82,1,144平方米以上
龙岗,67941.12,553.79,1,144平方米以上
龙华,77127.63,636.07,4,144平方米以上
全市,45937.22,2601.25,7,144平方米以上
坪山,35371.14,323.15,4,90平方米以下
深汕,10384.08,524.62,9,90平方米以下
坪山,37088.44,168.66,2,90平方米以下
南山,80477.59,107.22,2,90平方米以下
罗湖,43726.16,94.74,2,90平方米以下
龙华,55336.07,123.28,2,90平方米以下
福田,97608.52,88.42,1,90平方米以下
光明,47469.05,527.76,6,90平方米以下
全市,42099.79,3747.07,52,90平方米以下
宝安,56927.58,802.5,11,90平方米以下
大鹏,30194.22,85.08,1,90平方米以下
龙岗,36347.81,1224.79,16,90平方米以下
全市,58547.14,6864.92,63,90~144平方米
深汕,10808.76,309.06,3,90~144平方米
坪山,32835.15,131.36,1,90~144平方米
罗湖,51597.44,216.43,2,90~144平方米
龙华,69105.95,3562.56,32,90~144平方米
龙岗,43220.58,1798.02,17,90~144平方米
宝安,76238.44,642.81,6,90~144平方米
光明,49775.31,204.68,2,90~144平方米
龙华,81061.46,173.27,1,144平方米以上
南山,88027.27,2970.2,10,144平方米以上
全市,87643.31,3143.47,11,144平方米以上
盐田,42902.95,38.28,1,90平方米以下
深汕,11156.99,88.21,1,90平方米以下
坪山,31170.61,88.94,1,90平方米以下
南山,83009,380.67,5,90平方米以下
罗湖,48917.45,130.36,3,90平方米以下
光明,34264.42,796.99,10,90平方米以下
龙岗,52174.77,166.53,2,90平方米以下
全市,51379.55,2880.75,40,90平方米以下
宝安,52151.84,776.27,10,90平方米以下
福田,76210.46,162.78,4,90平方米以下
龙华,62571.14,251.72,3,90平方米以下
全市,50451.55,3242.07,29,90~144平方米
深汕,11287.41,232.25,2,90~144平方米
南山,84958.47,110.76,1,90~144平方米
罗湖,75468.48,91.36,1,90~144平方米
龙华,70697.36,480.61,4,90~144平方米
龙岗,45167.79,297.2,3,90~144平方米
宝安,82657.8,901.36,8,90~144平方米
光明,20145.67,1128.53,10,90~144平方米
宝安,97630.02,166.53,1,144平方米以上
光明,13811.39,1940.42,9,144平方米以上
南山,83987.95,2103.56,7,144平方米以上
全市,52186.54,4210.51,17,144平方米以上
深汕,11124.65,88.21,1,90平方米以下
坪山,37487.71,238.95,3,90平方米以下
南山,78827.93,96.82,2,90平方米以下
罗湖,50193.85,259.91,5,90平方米以下
福田,58293,943.65,16,90平方米以下
龙岗,39785.5,1168.01,15,90平方米以下
光明,48311.61,623.78,7,90平方米以下
全市,48690.52,5066.03,70,90平方米以下
宝安,48603.59,1396.53,18,90平方米以下
龙华,66196.63,250.17,3,90平方米以下
全市,48819.67,3311.43,31,90~144平方米
深汕,11750.27,345.38,3,90~144平方米
坪山,32876.32,90.34,1,90~144平方米
罗湖,83513.01,128.04,1,90~144平方米
龙华,69628.04,477.16,4,90~144平方米
龙岗,45976.16,1124.15,11,90~144平方米
宝安,55642.64,718.57,7,90~144平方米
光明,44532.62,427.79,4,90~144平方米
龙岗,57105.93,177.84,1,144平方米以上
全市,57105.93,177.84,1,144平方米以上
全市,49543.04,3077.08,39,90平方米以下
宝安,58240.72,658.92,8,90平方米以下
全市,53861.41,4374.99,39,90~144平方米
深汕,11473.26,119.32,1,90~144平方米
罗湖,54570.71,309.25,3,90~144平方米
龙华,67938.15,840.85,8,90~144平方米
龙岗,51814.83,844.01,8,90~144平方米
宝安,91512.78,916.95,8,90~144平方米
光明,24265.39,1344.61,11,90~144平方米
宝安,100595.62,164.66,1,144平方米以上
光明,18496.27,2017.69,12,144平方米以上
全市,24690.73,2182.35,13,144平方米以上
深汕,11054.77,88.19,1,90平方米以下
坪山,36107.88,83.66,1,90平方米以下
罗湖,43782.56,81.61,2,90平方米以下
龙华,68099.61,604.25,7,90平方米以下
龙岗,36660.19,713.46,10,90平方米以下
光明,46279.6,846.99,10,90平方米以下
坪山,29751.17,69.71,1,90平方米以下
南山,81657.45,149.21,2,90平方米以下
罗湖,47685.08,451.7,10,90平方米以下
龙华,61764.29,636.23,8,90平方米以下
全市,53594.97,3343.19,47,90平方米以下
光明,47130.99,411.77,5,90平方米以下
福田,95339.89,175.83,2,90平方米以下
宝安,55401.22,586.54,7,90平方米以下
龙岗,41079.43,862.2,12,90平方米以下
全市,58942.97,5195.95,48,90~144平方米
深汕,13397.24,278.72,2,90~144平方米
坪山,35910.06,284.5,3,90~144平方米
南山,87967.82,348.2,3,90~144平方米
罗湖,67259.62,217.05,2,90~144平方米
龙华,65006.99,1576.36,15,90~144平方米
龙岗,41595.55,795.3,8,90~144平方米
光明,46040.86,664.87,6,90~144平方米
宝安,77405.55,776.83,7,90~144平方米
福田,81802.48,254.12,2,90~144平方米
龙华,77605.41,317.04,2,144平方米以上
盐田,57040.47,147.69,1,144平方米以上
全市,71069.92,464.73,3,144平方米以上
南山,95296.57,660.75,2,144平方米以上
全市,71742.93,3414.7,13,144平方米以上
全市,61177.03,8589.3,78,90~144平方米
盐田,52173.33,353.42,3,90~144平方米
深汕,11592.19,220.32,2,90~144平方米
坪山,37161.39,426.97,4,90~144平方米
南山,80813.82,428.93,4,90~144平方米
罗湖,66421.13,309.88,3,90~144平方米
龙华,69270.58,2421.58,22,90~144平方米
龙岗,47553.48,1737.75,16,90~144平方米
光明,50403.21,320.88,3,90~144平方米
宝安,89657.89,1378.2,12,90~144平方米
福田,43618.12,991.37,9,90~144平方米
宝安,98693.14,933.37,5,144平方米以上
福田,44002.86,1516.07,4,144平方米以上
龙华,72876.17,145.72,1,144平方米以上
罗湖,79131.09,158.79,1,144平方米以上
坪山,35964.51,472.2,6,90平方米以下
南山,76320.56,327.97,6,90平方米以下
罗湖,48156.56,339.99,8,90平方米以下
龙华,65911.81,509.3,6,90平方米以下
全市,47580.56,4727.43,70,90平方米以下
光明,42835.88,801.42,11,90平方米以下
福田,70965.37,204.44,3,90平方米以下
大鹏,27285.68,174.74,2,90平方米以下
宝安,52919.68,797.75,11,90平方米以下
龙岗,33790.37,1099.62,17,90平方米以下
南山,73682.69,188.99,2,90~144平方米
龙华,69825.59,1629.91,15,90~144平方米
龙岗,45044.69,744.85,7,90~144平方米
光明,44784.35,642.75,6,90~144平方米
宝安,73412.25,874.7,8,90~144平方米
福田,102889.95,233.91,2,90~144平方米
宝安,115484.13,145.96,1,144平方米以上
福田,113087.45,173.29,1,144平方米以上
龙华,80269.46,173.27,1,144平方米以上
南山,99033.51,1626.83,6,144平方米以上
全市,99781.52,2119.35,9,144平方米以上
南山,69906.41,48.95,1,90平方米以下
龙华,63783.77,511.86,6,90平方米以下
大鹏,26799,260.74,3,90平方米以下
光明,37544.42,1569.97,24,90平方米以下
福田,99141.31,79.48,1,90平方米以下
全市,43677.62,5164.86,70,90平方米以下
宝安,57679.05,602.1,8,90平方米以下
龙岗,42586.91,1430.8,18,90平方米以下
全市,53944.32,5858.33,55,90~144平方米
深汕,11435.1,761.05,7,90~144平方米
坪山,37036.51,782.17,8,90~144平方米
盐田,49981.13,30.84,1,90平方米以下
深汕,11481.56,176.38,2,90平方米以下
坪山,36318.46,453.74,6,90平方米以下
光明,49561.66,552.94,5,90~144平方米
宝安,80185.43,1552.4,14,90~144平方米
福田,108897.41,118.84,1,90~144平方米
宝安,113814.24,173.19,1,144平方米以上
福田,79794.63,582.99,2,144平方米以上
龙华,77406,173.31,1,144平方米以上
全市,85688.06,929.49,4,144平方米以上
盐田,44633.79,65.68,1,90平方米以下
坪山,36080.29,403.27,5,90平方米以下
龙华,54053.33,442.18,6,90平方米以下
龙岗,37297.33,385.14,5,90平方米以下
宝安,62905.88,715.05,9,90平方米以下
福田,82595.65,86.13,1,90平方米以下
大鹏,27789.53,88.88,1,90平方米以下
全市,50163.49,2434.39,31,90平方米以下
光明,47589.79,248.06,3,90平方米以下
全市,67466.4,4618.85,43,90~144平方米
坪山,35900.54,298.56,3,90~144平方米
罗湖,65520.43,616.61,6,90~144平方米
龙华,66703.6,1267.3,12,90~144平方米
龙岗,52492.2,212.2,2,90~144平方米
坪山,35701.96,410.75,5,90平方米以下
南山,75771.55,103.65,2,90平方米以下
龙华,58979.42,173.65,2,90平方米以下
龙岗,35293.8,421.37,7,90平方米以下
光明,43913.72,489.88,7,90平方米以下
宝安,45135.91,442.06,6,90平方米以下
全市,42301.61,2129.55,30,90平方米以下
盐田,50973.01,215.3,2,90~144平方米
全市,58575.45,4396.75,39,90~144平方米
深汕,11287.46,597.61,5,90~144平方米
坪山,36095.87,191.97,2,90~144平方米
南山,75420.71,101.3,1,90~144平方米
罗湖,49864.42,94.58,1,90~144平方米
龙华,69216.43,1355.26,12,90~144平方米
龙岗,51076.44,630.44,5,90~144平方米
光明,50950.75,215.44,2,90~144平方米
宝安,82787.46,876.21,8,90~144平方米
福田,92827.7,118.64,1,90~144平方米
宝安,103711.98,330.08,2,144平方米以上
龙岗,46857.85,164.09,1,144平方米以上
罗湖,87323,197.22,1,144平方米以上
南山,100015.04,480.15,2,144平方米以上
全市,91474.66,1171.54,6,144平方米以上
深汕,11184.14,88.19,1,90平方米以下
罗湖,28176.42,155.27,1,144平方米以上
全市,26453.6,439.44,2,144平方米以上
龙岗,28618.55,922.32,18,90平方米以下
光明,43877.64,405.86,6,90平方米以下
福田,73675.29,173.63,3,90平方米以下
宝安,48958.32,772.96,11,90平方米以下
全市,38430.22,2914.22,46,90平方米以下
全市,63117.82,2795.15,25,90~144平方米
盐田,50935.71,117.68,1,90~144平方米
深汕,11592.83,119.32,1,90~144平方米
坪山,34718.93,227.17,2,90~144平方米
龙华,69689.94,854.36,8,90~144平方米
龙岗,34530.36,328.27,3,90~144平方米
宝安,86785.61,880.11,8,90~144平方米
光明,51829.87,268.24,2,90~144平方米
龙岗,25512.25,284.17,1,144平方米以上
深汕,10660,264.59,3,90平方米以下
坪山,30708.25,239.69,3,90平方米以下
罗湖,51597.43,135.17,2,90平方米以下
宝安,76345.86,861.87,8,90~144平方米
福田,90611.64,128.12,1,90~144平方米
龙岗,48743.13,178.8,1,144平方米以上
龙华,79494.43,344.62,2,144平方米以上
罗湖,85658,171.1,1,144平方米以上
全市,73096.13,694.52,4,144平方米以上
坪山,36066,156.33,2,90平方米以下
南山,85851.58,78.56,1,90平方米以下
龙华,64954.42,256.99,3,90平方米以下
龙岗,43819.96,1162.09,16,90平方米以下
光明,51148.73,356.84,4,90平方米以下
大鹏,27589.34,87.08,1,90平方米以下
宝安,66397.6,466.4,6,90平方米以下
全市,51328.17,2564.29,33,90平方米以下
盐田,54378.01,215.03,2,90~144平方米
全市,61223.16,6933.9,65,90~144平方米
深汕,11290.72,521.26,5,90~144平方米
坪山,35046.51,489.11,5,90~144平方米
南山,81710.87,119.9,1,90~144平方米
罗湖,72355.52,646.94,6,90~144平方米
龙华,71450.26,2915.35,27,90~144平方米
龙岗,43669.56,817.58,8,90~144平方米
光明,53823.34,218.74,2,90~144平方米
光明,49390.45,997.76,9,90~144平方米
宝安,101795.62,164.66,1,144平方米以上
龙岗,47043.24,145.85,1,144平方米以上
龙华,78105.19,171.35,1,144平方米以上
罗湖,87723,197.22,1,144平方米以上
南山,95632.08,834.23,2,144平方米以上
全市,88604.53,1513.31,6,144平方米以上
深汕,10931.57,88.21,1,90平方米以下
坪山,36820.98,338.92,4,90平方米以下
南山,78643.97,203.58,3,90平方米以下
龙华,60124.02,771.78,9,90平方米以下
全市,52277.35,4098.66,49,90平方米以下
光明,49141.7,1160.58,13,90平方米以下
福田,105386.24,76.02,1,90平方米以下
大鹏,29859.29,88.6,1,90平方米以下
宝安,57695.61,394.58,5,90平方米以下
龙岗,49114.8,976.39,12,90平方米以下
全市,60125.96,5822.49,55,90~144平方米
盐田,51843.36,189.57,2,90~144平方米
深汕,11725.04,542.19,5,90~144平方米
坪山,41677.99,99.37,1,90~144平方米
南山,84712.55,222.08,2,90~144平方米
罗湖,84430.38,529.31,5,90~144平方米
龙华,70006.26,1384.08,14,90~144平方米
龙岗,45503.88,1148.01,11,90~144平方米
宝安,95533.58,710.12,6,90~144平方米
全市,61881.56,1263.56,6,144平方米以上
坪山,36674.85,514.69,5,90~144平方米
南山,89579.25,563.19,5,90~144平方米
罗湖,53751.07,311.63,3,90~144平方米
龙华,68938.57,3419.85,31,90~144平方米
龙岗,44055.17,2229.7,21,90~144平方米
光明,48455.78,618.19,6,90~144平方米
宝安,84136.68,1525.4,14,90~144平方米
福田,24769.62,126.94,1,90~144平方米
宝安,92066.94,474.31,3,144平方米以上
龙岗,46857.85,164.09,1,144平方米以上
龙华,22179.05,410.08,1,144平方米以上
南山,82474.91,215.08,1,144平方米以上
大鹏,27887.04,88.81,1,90平方米以下
宝安,56192.75,803.4,10,90平方米以下
龙岗,36640.13,1020.84,15,90平方米以下
全市,59875.21,10019.05,92,90~144平方米
盐田,51691.42,255.78,2,90~144平方米
深汕,11381.86,453.68,4,90~144平方米
南山,82186.62,116.09,2,90平方米以下
罗湖,53989.33,77.1,1,90平方米以下
龙华,68056.86,251.37,3,90平方米以下
全市,47662.66,3539.81,55,90平方米以下
光明,47721.89,357.21,4,90平方米以下
福田,56688.14,435.87,14,90平方米以下
深汕,10899.23,88.21,1,90平方米以下
坪山,33775.06,300.91,4,90平方米以下
盐田,48832.83,63.6,1,90平方米以下
深汕,10720.8,165.5,2,90平方米以下
坪山,34859.87,575.38,7,90平方米以下
南山,73158.61,230.21,4,90平方米以下
罗湖,57175.85,326.97,7,90平方米以下
大鹏,31057.9,173.89,2,90平方米以下
龙岗,37841.1,1188.14,16,90平方米以下
光明,48141.23,354.96,4,90平方米以下
福田,47449.82,75.71,3,90平方米以下
全市,43522.55,3975.3,57,90平方米以下
宝安,54601.34,712.26,9,90平方米以下
龙华,24003,108.68,2,90平方米以下
全市,55605.67,7806.85,71,90~144平方米
深汕,11554.94,535.9,5,90~144平方米
坪山,34084.93,369.79,3,90~144平方米
南山,74432.77,217.7,2,90~144平方米
罗湖,49688.68,94.4,1,90~144平方米
龙华,68736.23,2157.58,20,90~144平方米
龙岗,40952.29,2287.02,21,90~144平方米
光明,50006.56,336.02,3,90~144平方米
宝安,69905.14,1336.67,12,90~144平方米
福田,89467.34,471.77,4,90~144平方米
宝安,104014.73,329.32,2,144平方米以上
大鹏,50500,249.96,1,144平方米以上
福田,115490.35,330.22,1,144平方米以上
龙岗,51249.61,178.8,1,144平方米以上
龙华,75750.78,317.07,2,144平方米以上
全市,84103.17,1405.37,7,144平方米以上
全市,57886.37,8624.32,79,90~144平方米
深汕,11023.41,464.85,4,90~144平方米
坪山,36138.23,754.87,7,90~144平方米
罗湖,71446.13,301.99,3,90~144平方米
龙华,69865.41,3462.96,31,90~144平方米
龙岗,42176.41,1558.14,15,90~144平方米
光明,46146.65,823.75,8,90~144平方米
宝安,79398.9,793.49,7,90~144平方米
福田,78784.51,464.27,4,90~144平方米
宝安,73588.09,476.29,3,144平方米以上
龙华,80694.48,685.26,4,144平方米以上
南山,69319.18,370.33,2,144平方米以上
深汕,14294.38,324.42,2,144平方米以上
全市,64997.21,1856.3,11,144平方米以上
坪山,36515.23,469.97,6,90平方米以下
南山,68333.11,98.14,2,90平方米以下
罗湖,59288.81,630.75,11,90平方米以下
龙华,65022.92,511.28,6,90平方米以下
宝安,51113.99,1290.49,15,90平方米以下
光明,42942.79,597.33,9,90平方米以下
福田,52336.45,666.14,21,90平方米以下
大鹏,28327.63,85.91,1,90平方米以下
全市,47897.58,6373.27,97,90平方米以下
龙岗,40452.26,2023.26,26,90平方米以下
宝安,48870.94,478.07,6,90平方米以下
龙岗,37510.76,1149.85,17,90平方米以下
光明,46716.94,470.34,6,90平方米以下
全市,40952.8,2645.07,37,90平方米以下
龙华,66895.41,79.23,1,90平方米以下
全市,61391.41,4971.92,44,90~144平方米
深汕,11350.41,529.95,5,90~144平方米
坪山,31816.22,92.72,1,90~144平方米
龙华,74058.88,2325.35,20,90~144平方米
龙岗,37884.15,526.55,5,90~144平方米
光明,49402.39,567.66,5,90~144平方米
宝安,89788.74,550.32,5,90~144平方米
福田,70250.68,379.37,3,90~144平方米
福田,105314.76,261.81,1,144平方米以上
南山,62105.47,564.7,3,144平方米以上
全市,75792.69,826.51,4,144平方米以上
深汕,11600.02,176.38,2,90平方米以下
坪山,36590.23,159.92,2,90平方米以下
南山,62811.77,49.21,1,90平方米以下
罗湖,43451.94,82.07,2,90平方米以下
龙岗,44880.76,163.95,1,144平方米以上
龙华,81163.04,317.04,2,144平方米以上
全市,54878.9,711.78,4,144平方米以上
坪山,24325.45,70.17,2,90平方米以下
南山,80795.4,224.25,4,90平方米以下
罗湖,63390.43,156.08,2,90平方米以下
龙华,69633.29,167.1,2,90平方米以下
大鹏,30265.1,85.08,1,90平方米以下
光明,46071.2,849.94,10,90平方米以下
福田,69905.06,44.51,1,90平方米以下
全市,47210.84,3556.76,47,90平方米以下
宝安,43697.94,414.02,6,90平方米以下
龙岗,41166.04,1545.61,19,90平方米以下
全市,59380.38,6096.92,57,90~144平方米
盐田,50908.12,104.69,1,90~144平方米
龙华,71488.84,1587.16,15,90~144平方米
龙岗,45715.65,1966.84,18,90~144平方米
光明,47431.89,974.94,9,90~144平方米
福田,81305.78,337.9,3,90~144平方米
宝安,74269.39,1029.51,10,90~144平方米
大鹏,32860.81,95.88,1,90~144平方米
福田,25874.48,230.79,1,144平方米以上
